customer_id,age,annual_income,spending_score,days_since_last_purchase,credit_score,region,signup_date
3909,42.0,57057.85,18.1,48.7,850.0,West,2020-04-19
3910,,,68.6,7.1,649.0,West,2020-07-19
3911,18.0,,39.2,14.5,571.0,West,2022-06-14
3912,37.0,,15.4,114.7,630.0,East,2021-04-20
3913,,,13.5,42.3,560.0,North,2024-09-13
3914,24.0,,54.7,243.8,682.0,Central,2020-06-04
3915,,,7.4,7.5,696.0,West,2021-11-28
3916,,,22.5,31.9,729.0,South,2023-05-24
3917,33.0,,22.7,24.2,682.0,,2024-04-23
3918,41.0,24193.19,26.6,43.6,668.0,Central,2023-06-11
3919,46.0,,39.7,60.2,569.0,South,2023-05-04
3920,34.0,70314.89,15.5,65.0,552.0,Central,2022-03-23
3921,57.0,,21.5,0.1,488.0,Central,2024-05-03
3922,37.0,49722.59,32.5,5.6,656.0,North,2021-10-30
3923,,,32.3,2.1,719.0,East,2020-03-01
3924,18.0,,48.1,120.0,742.0,South,2023-07-22
3925,31.0,,10.1,22.6,717.0,West,2021-07-13
3926,30.0,,38.5,27.4,621.0,Central,2024-05-23
3927,,,23.8,35.9,,South,2022-07-11
3928,,,33.6,113.5,574.0,North,2022-10-01
3929,20.0,16261.08,17.8,0.9,570.0,South,2021-04-12
3930,37.0,,41.2,7.6,711.0,West,2021-12-29
3931,43.0,27090.18,16.1,69.3,762.0,West,2023-02-06
3932,53.0,41831.7,38.2,199.3,793.0,North,2022-02-07
3933,,,36.5,61.8,730.0,South,2022-06-03
3934,44.0,,20.5,18.2,709.0,East,2021-01-15
3935,,,63.5,44.0,715.0,,2023-10-24
3936,,34926.02,37.2,221.3,628.0,Central,2023-04-14
3937,,,15.5,45.1,586.0,Central,2023-09-15
3938,,218107.04,29.7,28.1,672.0,South,2022-02-17
3939,30.0,,15.8,29.0,514.0,Central,2020-06-24
3940,25.0,32125.06,35.6,204.7,625.0,West,2024-04-30
3941,39.0,112663.82,,76.1,608.0,North,2023-06-20
3942,49.0,,14.7,69.7,697.0,Central,2021-08-27
3943,,,6.0,15.8,668.0,East,2024-06-22
3944,,47950.19,4.7,49.2,769.0,West,2021-05-19
3945,30.0,16474.97,52.8,26.5,716.0,East,2023-12-31
3946,,,,16.5,599.0,Central,2020-05-30
3947,,,30.0,135.5,704.0,Central,2020-06-17
3948,40.0,,22.2,29.0,512.0,West,2021-07-02
3949,31.0,,16.4,19.9,709.0,East,2020-11-11
3950,19.0,,6.8,161.0,590.0,North,2022-02-17
3951,41.0,43919.52,55.0,13.2,601.0,North,2023-12-28
3952,24.0,,11.8,82.1,757.0,West,2024-05-24
3953,61.0,,34.1,63.5,681.0,,2023-07-22
3954,,,34.6,151.9,,West,2020-11-11
3955,28.0,28975.55,21.0,107.0,731.0,East,2024-02-23
3956,27.0,,14.3,73.3,768.0,North,2022-03-08
3957,33.0,,32.6,22.7,,Central,2021-10-10
3958,32.0,27284.33,17.8,41.1,593.0,East,2022-01-08
3959,48.0,77839.76,12.0,173.5,715.0,,2020-08-06
3960,37.0,,14.2,1.4,,North,2020-07-06
3961,,,20.1,94.9,501.0,South,2020-01-11
3962,57.0,,7.0,17.4,793.0,Central,2021-09-23
3963,35.0,,3.4,12.3,,West,2022-06-29
3964,44.0,,5.2,15.9,570.0,South,2022-01-07
3965,,,26.6,3.7,651.0,North,2024-04-08
3966,,,,289.5,722.0,Central,2021-07-06
3967,38.0,,3.8,122.4,741.0,Central,2020-07-28
3968,18.0,46039.64,46.7,44.2,,South,2020-09-28
3969,,,14.0,75.3,850.0,East,2020-06-27
3970,,,26.4,48.8,850.0,East,2021-01-18
3971,,26560.5,43.6,100.1,686.0,West,2022-06-01
3972,,,16.1,111.8,645.0,Central,2022-07-08
3973,39.0,,42.9,15.9,623.0,South,2023-02-14
3974,,105126.23,26.7,36.9,638.0,North,2023-02-10
3975,39.0,,33.9,60.4,770.0,East,2022-11-15
3976,37.0,17487.35,,230.2,677.0,South,2022-04-15
3977,,,18.5,68.9,720.0,West,2020-07-30
3978,52.0,,36.7,136.8,706.0,West,2020-02-23
3979,41.0,,1.6,112.3,699.0,Central,2020-07-02
3980,22.0,30375.23,3.6,52.3,737.0,West,2021-12-25
3981,51.0,,35.7,134.5,,West,2023-02-09
3982,54.0,,19.9,28.4,688.0,East,2020-07-09
3983,72.0,,27.6,28.6,798.0,East,2023-05-07
3984,,70342.95,11.6,91.1,,West,2023-05-09
3985,,30324.73,34.7,8.7,673.0,Central,2024-05-25
3986,18.0,,51.5,21.9,608.0,East,2021-10-26
3987,41.0,,23.8,56.3,724.0,East,2024-11-03
3988,,,28.0,32.7,519.0,West,2022-02-27
3989,58.0,,27.8,169.5,669.0,Central,2020-01-26
3990,25.0,,13.4,190.9,689.0,West,2021-08-20
3991,,,20.7,41.9,748.0,North,2022-04-27
3992,,,6.7,46.5,616.0,North,2022-03-05
3993,,32089.37,62.7,77.4,850.0,Central,2024-05-14
3994,44.0,8513.13,36.8,36.7,603.0,North,2020-06-22
3995,18.0,,34.9,12.7,559.0,,2024-01-24
3996,35.0,,28.3,82.5,698.0,North,2023-02-19
3997,18.0,,66.7,80.3,640.0,South,2021-05-12
3998,31.0,,2.6,16.9,797.0,East,2023-03-17
3999,,,9.0,107.4,523.0,West,2022-12-03
4000,39.0,,44.8,57.1,653.0,Central,2020-12-13
4001,24.0,,,16.2,715.0,North,2023-11-04
4002,,85710.46,23.5,63.3,597.0,South,2022-02-18
4003,35.0,,57.3,16.0,539.0,North,2020-12-13
4004,,,34.1,18.5,,South,2020-10-11
4005,18.0,,68.9,113.0,583.0,West,2021-07-04
4006,42.0,,44.0,159.1,734.0,East,2021-09-08
4007,18.0,,32.8,17.8,576.0,East,2021-07-03
4008,27.0,,,157.9,624.0,South,2022-10-06
4009,29.0,,42.3,16.4,711.0,North,2020-10-25
4010,42.0,,9.4,7.5,678.0,East,2020-05-09
4011,35.0,,16.4,3.6,575.0,North,2020-12-08
4012,18.0,,23.9,16.6,692.0,Central,2022-06-09
4013,,,50.0,29.2,476.0,North,2021-07-19
4014,,40906.61,36.2,157.5,554.0,Central,2022-05-12
4015,,30603.17,42.1,16.6,790.0,Central,2021-09-05
4016,28.0,16621.35,42.8,27.3,636.0,East,2022-09-18
4017,,,48.5,79.5,707.0,Central,2024-05-21
4018,43.0,,29.2,21.6,705.0,,2020-06-06
4019,28.0,,37.1,69.2,622.0,West,2022-01-09
4020,,61864.53,34.3,33.9,,North,2021-05-30
4021,61.0,42230.79,49.1,13.1,556.0,South,2021-05-20
4022,,,23.9,79.5,,South,2024-01-16
4023,,,17.2,1.6,611.0,North,2023-07-04
4024,44.0,,,20.7,817.0,South,2022-10-12
4025,26.0,,24.2,26.4,594.0,West,2023-05-01
4026,,,17.2,36.8,691.0,South,2023-06-16
4027,25.0,25611.28,28.2,68.3,628.0,East,2021-02-04
4028,31.0,,7.2,36.9,,West,2022-07-26
4029,,,6.4,54.1,541.0,East,2020-08-07
4030,,,11.9,54.3,639.0,East,2020-10-04
4031,45.0,35967.85,60.6,28.0,697.0,West,2021-09-15
4032,18.0,,21.4,163.1,669.0,East,2020-01-14
4033,21.0,53709.37,28.1,187.2,690.0,South,2022-03-21
4034,18.0,,,52.3,584.0,North,2021-11-11
4035,25.0,,29.7,4.5,,West,2024-09-19
4036,46.0,49823.69,29.3,40.5,648.0,North,2023-06-24
4037,,,12.6,12.2,712.0,West,2022-02-17
4038,32.0,,53.6,39.6,762.0,West,2024-07-04
4039,,67455.15,16.5,12.5,501.0,East,2024-10-31
4040,,,15.8,73.0,624.0,North,2021-11-05
4041,37.0,,34.0,5.0,597.0,South,2022-06-20
4042,44.0,,,183.8,588.0,North,2021-11-16
4043,18.0,,22.5,13.0,671.0,West,2022-05-31
4044,,,12.8,64.8,653.0,South,2024-07-28
4045,,28531.93,16.8,149.3,560.0,,2024-08-13
4046,,,23.9,17.1,556.0,South,2024-10-26
4047,43.0,,33.4,163.4,687.0,South,2023-08-26
4048,68.0,,16.0,29.5,563.0,North,2023-05-02
4049,,,83.6,193.9,594.0,West,2020-10-05
4050,39.0,,58.0,213.2,724.0,West,2021-09-07
4051,26.0,,25.7,12.5,664.0,West,2021-10-18
4052,37.0,,12.6,106.7,774.0,Central,2023-05-20
4053,40.0,,10.8,12.9,641.0,East,2023-11-24
4054,37.0,,57.8,15.4,829.0,North,2021-02-15
4055,,,37.1,5.3,635.0,West,2022-09-08
4056,37.0,,7.0,10.2,746.0,,2021-10-05
4057,52.0,,40.9,60.0,583.0,Central,2020-12-29
4058,,,10.6,35.8,598.0,East,2022-03-26
4059,,,15.1,93.9,785.0,West,2021-10-15
4060,,,39.4,24.2,594.0,Central,2021-08-19
4061,43.0,,,207.7,633.0,East,2024-02-14
4062,38.0,,54.9,3.1,597.0,South,2023-11-24
4063,23.0,,43.5,3.9,740.0,Central,2023-07-20
4064,38.0,19332.42,30.1,72.5,553.0,North,2022-10-02
4065,23.0,,6.7,131.1,755.0,East,2023-03-25
4066,27.0,,22.0,95.2,670.0,Central,2024-05-20
4067,,,13.8,40.4,665.0,Central,2021-05-11
4068,,,21.5,18.9,645.0,East,2021-10-29
4069,20.0,,41.4,0.8,750.0,Central,2022-02-09
4070,,,28.3,42.7,632.0,Central,2021-07-28
4071,,75991.9,18.3,38.7,593.0,East,2024-07-30
4072,26.0,,18.5,25.3,692.0,South,2024-05-28
4073,,,11.7,51.8,643.0,North,2022-03-15
4074,,119624.15,15.0,78.3,807.0,East,2022-01-17
4075,,187889.99,31.0,72.4,723.0,West,2020-08-21
4076,,,39.6,18.3,678.0,Central,2023-02-28
4077,30.0,27760.55,17.3,52.8,765.0,North,2021-02-13
4078,18.0,,39.3,9.7,534.0,North,2023-04-27
4079,,,24.7,7.8,695.0,East,2023-01-22
4080,31.0,,50.6,92.5,658.0,West,2021-01-03
4081,42.0,,35.4,71.0,634.0,,2023-10-28
4082,26.0,,30.5,87.6,628.0,South,2024-04-21
4083,,,33.8,9.9,739.0,West,2023-01-31
4084,18.0,,40.6,147.6,501.0,East,2020-02-25
4085,50.0,109149.91,19.1,8.6,688.0,North,2024-01-29
4086,,,58.8,122.4,536.0,North,2022-08-03
4087,45.0,185058.11,13.1,26.1,630.0,West,2023-12-21
4088,,178737.86,34.2,6.7,,Central,2021-03-05
4089,48.0,32699.36,35.3,20.3,779.0,South,2022-06-16
4090,,,41.6,12.0,607.0,West,2024-06-21
4091,21.0,63436.23,9.2,40.5,654.0,East,2021-08-19
4092,52.0,,67.3,179.4,552.0,South,2024-08-29
4093,33.0,14396.72,,23.8,690.0,West,2023-11-19
4094,37.0,,38.3,56.8,544.0,South,2020-05-21
4095,,,33.4,133.4,508.0,,2024-08-04
4096,22.0,41126.55,,59.7,529.0,East,2024-10-02
4097,42.0,,25.1,27.0,627.0,West,2024-06-17
4098,27.0,,,281.6,631.0,North,2024-06-16
4099,,,40.8,12.5,,East,2022-04-17
4100,35.0,,26.8,44.4,772.0,Central,2023-10-10
4101,,,29.6,95.6,770.0,,2022-10-19
4102,,,4.6,0.0,742.0,North,2020-10-12
4103,51.0,,65.3,72.6,816.0,East,2023-07-21
4104,45.0,,12.0,18.6,686.0,West,2021-09-12
4105,34.0,16440.47,15.3,11.2,688.0,North,2021-05-10
4106,37.0,27596.57,,19.2,796.0,West,2021-06-01
4107,31.0,,35.0,204.3,561.0,South,2023-09-10
4108,51.0,,44.2,133.5,725.0,West,2020-11-11
4109,32.0,,11.4,14.4,646.0,South,2024-01-04
4110,,50839.52,66.8,7.5,,West,2022-05-16
4111,,159290.89,21.0,27.2,745.0,,2024-06-04
4112,25.0,2796.94,38.3,53.8,637.0,East,2022-02-11
4113,,84942.85,18.7,121.1,554.0,Central,2020-05-31
4114,18.0,,53.7,203.0,758.0,East,2022-07-08
4115,54.0,36732.96,18.1,83.5,612.0,North,2023-05-09
4116,30.0,75263.87,22.0,54.8,660.0,East,2022-09-08
4117,,,45.7,9.2,560.0,East,2023-04-07
4118,18.0,,51.4,4.6,621.0,Central,2022-03-31
4119,29.0,,,54.4,731.0,East,2022-12-30
4120,,,26.5,46.5,681.0,North,2022-11-03
4121,27.0,6288.12,27.5,112.3,590.0,East,2024-11-16
4122,,,47.1,23.4,500.0,East,2023-11-17
4123,46.0,,51.4,2.4,705.0,East,2022-05-06
4124,37.0,,,33.1,617.0,East,2023-01-18
4125,,,6.3,208.8,664.0,Central,2020-03-16
4126,,38235.74,8.6,95.3,639.0,Central,2024-06-07
4127,24.0,,49.0,2.1,616.0,North,2022-01-06
4128,56.0,,25.6,124.6,700.0,North,2023-12-07
4129,,,18.9,38.3,581.0,North,2024-07-21
4130,54.0,,17.2,27.2,,East,2023-01-04
4131,32.0,567269.35,59.7,25.5,683.0,West,2023-05-01
4132,,181832.9,50.5,54.3,758.0,East,2023-07-30
4133,47.0,,28.9,45.4,654.0,West,2020-06-23
4134,,45212.5,41.3,64.1,555.0,North,2020-08-11
4135,33.0,,35.7,51.1,704.0,East,2024-04-23
4136,30.0,23738.91,20.1,9.3,579.0,North,2021-05-23
4137,34.0,,35.1,17.8,596.0,Central,2023-09-08
4138,,,23.6,110.3,610.0,North,2023-09-23
4139,45.0,,50.8,65.3,635.0,East,2021-12-28
4140,,,30.4,35.7,753.0,Central,2020-12-06
4141,,,35.5,12.1,702.0,Central,2023-08-18
4142,,,25.2,0.5,562.0,West,2023-06-08
4143,39.0,,30.7,22.4,771.0,South,2020-03-31
4144,38.0,,40.8,3.4,735.0,Central,2023-02-27
4145,,,29.7,39.5,683.0,South,2023-08-14
4146,,,46.5,103.5,465.0,North,2023-10-19
4147,,,40.0,20.2,582.0,North,2023-08-17
4148,,24736.26,35.5,112.9,651.0,Central,2022-03-29
4149,,,28.0,73.2,782.0,West,2024-03-21
4150,37.0,,32.7,8.0,756.0,North,2021-11-10
4151,34.0,,38.9,62.1,573.0,South,2024-06-18
4152,,,13.3,9.9,516.0,Central,2022-05-31
4153,,,19.8,63.8,635.0,Central,2020-08-04
4154,26.0,,8.8,9.2,661.0,West,2020-01-22
4155,46.0,,35.3,29.9,551.0,Central,2020-07-20
4156,,25077.22,21.0,50.2,580.0,East,2021-06-13
4157,41.0,46642.05,15.4,3.1,819.0,South,2021-03-30
4158,29.0,57469.73,25.2,10.0,620.0,East,2022-11-11
4159,27.0,,10.9,23.2,626.0,East,2024-03-09
4160,36.0,,10.1,37.2,850.0,South,2022-11-28
4161,35.0,,18.2,117.3,623.0,Central,2023-02-16
4162,,,,12.4,569.0,Central,2023-04-03
4163,31.0,,33.3,25.6,593.0,East,2023-11-09
4164,,,7.7,38.8,673.0,South,2023-03-24
4165,,,28.3,21.0,612.0,North,2021-03-28
4166,44.0,,6.9,59.0,640.0,South,2022-07-01
4167,31.0,,51.2,17.8,647.0,East,2022-02-05
4168,,,18.1,88.8,850.0,South,2022-03-12
4169,46.0,45166.31,18.8,42.2,707.0,South,2022-08-06
4170,26.0,47752.2,48.7,5.4,574.0,North,2024-04-30
4171,18.0,,9.1,59.2,636.0,West,2023-10-23
4172,,,35.1,50.5,714.0,West,2023-04-20
4173,29.0,,56.4,24.8,,North,2023-11-15
4174,,,24.9,0.7,522.0,South,2022-10-21
4175,32.0,87903.75,97.93,13.4,537.0,East,2020-11-04
4176,,,11.3,31.2,688.0,North,2021-12-07
4177,34.0,,33.5,13.4,599.0,West,2020-02-20
4178,,23700.18,24.4,51.7,588.0,West,2022-09-15
4179,56.0,,3.2,74.8,665.0,North,2020-08-02
4180,30.0,25172.07,29.0,116.3,713.0,South,2021-08-28
4181,38.0,,30.1,62.5,631.0,Central,2022-05-01
4182,,,17.5,70.1,495.0,East,2020-06-24
4183,24.0,,42.1,56.3,608.0,Central,2020-08-25
4184,27.0,,1.8,254.0,557.0,,2024-08-29
4185,29.0,,34.6,18.1,695.0,Central,2024-02-04
4186,,,42.7,18.6,814.0,Central,2020-10-17
4187,,,48.5,8.1,673.0,East,2021-12-14
4188,26.0,,34.8,39.9,685.0,East,2021-09-30
4189,30.0,,21.3,6.1,,West,2021-12-03
4190,,,,18.9,758.0,South,2022-07-21
4191,39.0,17125.91,12.9,39.5,603.0,South,2024-05-25
4192,,,17.9,189.6,646.0,West,2021-02-27
4193,50.0,,19.1,199.1,726.0,Central,2022-12-03
4194,18.0,,33.6,81.7,575.0,East,2022-09-16
4195,18.0,,4.6,29.6,529.0,North,2021-12-14
4196,29.0,,30.4,120.2,613.0,Central,2022-09-02
4197,48.0,124233.41,17.4,125.0,751.0,South,2020-07-18
4198,18.0,,,144.6,661.0,East,2022-06-16
4199,18.0,4964.33,34.0,61.3,613.0,West,2024-01-18
4200,41.0,,6.6,13.5,731.0,Central,2023-11-27
4201,,,32.8,5.7,694.0,North,2022-07-15
4202,,,44.3,147.7,588.0,Central,2021-10-15
4203,23.0,,30.6,3.4,635.0,West,2020-05-17
4204,,,19.7,21.0,568.0,North,2021-09-06
4205,36.0,14813.33,32.7,40.0,661.0,Central,2020-04-01
4206,27.0,,41.5,1.3,701.0,,2024-07-17
4207,,,72.4,142.5,453.0,Central,2023-12-26
4208,18.0,,49.6,20.3,568.0,East,2020-08-23
4209,,44259.14,39.4,1.7,784.0,Central,2020-02-16
4210,21.0,,29.3,303.0,623.0,West,2024-10-05
4211,31.0,,9.4,22.4,783.0,South,2021-12-03
4212,,,33.2,125.6,548.0,West,2023-08-20
4213,44.0,95850.35,20.0,36.3,607.0,Central,2020-08-11
4214,,,47.7,65.3,667.0,,2023-10-18
4215,35.0,22162.82,14.6,16.6,625.0,South,2024-06-26
4216,,,31.3,41.9,751.0,West,2020-12-02
4217,57.0,95342.27,53.0,17.9,641.0,South,2024-02-25
4218,,,30.1,181.1,707.0,,2021-05-14
4219,38.0,,46.2,3.8,563.0,North,2022-11-22
4220,18.0,,39.6,19.3,671.0,South,2020-12-23
4221,,,69.2,134.2,625.0,West,2023-02-04
4222,45.0,,23.2,39.2,570.0,East,2020-11-23
4223,34.0,,8.5,55.0,687.0,West,2021-11-08
4224,49.0,,10.2,63.3,759.0,East,2023-02-20
4225,,,8.0,4.4,602.0,West,2022-05-23
4226,,,20.3,1.1,684.0,East,2022-08-04
4227,,,32.0,166.7,633.0,Central,2021-04-19
4228,,,34.0,19.0,659.0,West,2024-06-21
4229,,8826.86,31.6,28.7,717.0,East,2022-04-09
4230,35.0,,25.4,68.8,765.0,North,2023-07-13
4231,,,72.2,16.2,749.0,East,2021-01-12
4232,51.0,,30.8,79.2,590.0,North,2021-01-16
4233,27.0,38373.6,41.7,36.8,542.0,South,2023-08-04
4234,,32660.34,20.3,116.5,489.0,East,2023-09-08
4235,,,34.7,19.6,701.0,South,2022-06-04
4236,,,14.9,13.7,608.0,South,2022-03-21
4237,,,,106.9,735.0,,2020-02-29
4238,,,24.6,23.7,567.0,East,2024-02-19
4239,,18570.15,,31.8,686.0,Central,2023-06-11
4240,34.0,13764.86,,94.7,508.0,Central,2024-12-13
4241,18.0,67883.89,22.0,60.6,690.0,South,2021-02-08
4242,45.0,,11.2,35.0,681.0,West,2022-07-09
4243,27.0,,13.9,17.3,562.0,South,2023-04-27
4244,43.0,,12.8,86.7,665.0,South,2022-05-29
4245,35.0,,23.1,11.9,816.0,North,2022-03-07
4246,18.0,19716.83,1.0,158.1,705.0,West,2020-01-10
4247,36.0,,16.2,9.8,850.0,South,2023-12-14
4248,,,30.8,98.1,662.0,West,2021-03-15
4249,40.0,,38.8,33.1,696.0,North,2021-02-25
4250,34.0,,,12.3,612.0,West,2021-07-24
4251,47.0,,25.8,30.9,670.0,East,2024-03-20
4252,37.0,,32.8,15.0,572.0,North,2023-12-12
4253,,25639.49,42.2,8.8,722.0,West,2024-07-14
4254,21.0,,5.6,16.4,586.0,Central,2024-06-18
4255,,43271.84,18.9,121.2,783.0,West,2020-05-08
4256,,,31.1,6.7,542.0,North,2023-03-28
4257,,18607.2,22.7,215.7,626.0,Central,2020-07-27
4258,52.0,,10.7,0.3,630.0,West,2024-06-25
4259,,332601.01,24.9,64.4,,West,2024-11-20
4260,24.0,,38.7,116.5,669.0,North,2023-01-04
4261,,,74.3,163.0,607.0,Central,2021-01-17
4262,31.0,,47.3,9.3,762.0,Central,2022-01-19
4263,44.0,,32.2,71.9,585.0,West,2021-10-29
4264,31.0,,25.6,6.8,684.0,East,2021-02-07
4265,,,45.4,26.1,,North,2022-07-26
4266,40.0,,25.3,79.0,633.0,North,2020-08-21
4267,,,40.5,25.5,657.0,South,2021-06-21
4268,18.0,7779.27,14.6,22.6,707.0,Central,2023-10-05
4269,,,12.5,7.4,499.0,,2024-11-01
4270,46.0,25663.05,24.5,4.1,654.0,South,2022-09-29
4271,,120145.33,8.4,7.3,584.0,West,2022-12-16
4272,28.0,100987.09,19.9,125.0,590.0,West,2023-08-01
4273,18.0,,27.6,0.7,669.0,North,2021-10-03
4274,22.0,82996.35,29.5,70.8,738.0,,2023-05-07
4275,,,27.2,87.8,774.0,East,2022-03-06
4276,33.0,8157.06,2.3,50.3,603.0,,2023-06-05
4277,,,25.2,78.7,,East,2022-03-14
4278,,,58.8,63.4,656.0,South,2023-04-17
4279,34.0,,35.8,36.5,505.0,East,2020-08-21
4280,,,9.3,28.9,685.0,South,2021-12-13
4281,,90658.31,65.9,170.2,578.0,North,2021-12-21
4282,,,22.0,214.4,677.0,North,2024-09-27
4283,48.0,,38.5,63.2,582.0,East,2022-07-26
4284,,,27.8,13.2,557.0,South,2023-06-18
4285,25.0,,26.0,35.6,559.0,East,2020-12-19
4286,,4830.55,,41.2,682.0,West,2024-07-24
4287,29.0,51158.42,9.6,85.1,,South,2023-10-11
4288,37.0,49685.23,,66.1,694.0,South,2023-12-16
4289,53.0,36904.8,14.3,43.4,792.0,South,2024-06-27
4290,42.0,,20.1,68.4,784.0,South,2021-09-01
4291,,21206.97,21.4,1.5,522.0,West,2023-06-12
4292,,,53.5,89.9,542.0,East,2023-04-23
4293,18.0,,51.6,14.3,688.0,North,2020-06-22
4294,32.0,,31.2,64.1,565.0,Central,2023-10-08
4295,49.0,173242.52,59.7,7.3,700.0,Central,2020-10-01
4296,18.0,16384.89,60.4,7.3,513.0,South,2021-10-03
4297,22.0,19774.69,21.3,2.2,644.0,South,2020-08-29
4298,,,14.0,144.6,726.0,North,2021-05-03
4299,23.0,,39.0,55.7,526.0,Central,2021-09-17
4300,,,21.5,27.0,641.0,South,2020-08-27
4301,29.0,,47.4,93.0,,West,2021-01-09
4302,18.0,,30.6,59.0,699.0,Central,2022-02-03
4303,23.0,55685.65,36.7,58.1,596.0,West,2023-11-21
4304,,,52.3,40.1,536.0,North,2020-10-16
4305,,,29.1,0.5,448.0,North,2022-11-12
4306,18.0,76871.77,18.9,17.9,756.0,,2022-03-06
4307,,,29.3,6.9,717.0,East,2022-05-06
4308,43.0,,10.4,65.2,648.0,Central,2023-05-06
4309,32.0,43310.55,30.5,17.2,646.0,West,2020-10-09
4310,,82943.22,34.2,35.9,684.0,East,2023-03-23
4311,35.0,,19.4,26.2,727.0,West,2022-02-24
4312,,,,9.3,489.0,West,2022-05-16
4313,40.0,86034.21,17.6,190.7,,West,2021-01-15
4316,,,65.3,105.4,665.0,South,2023-01-05
4317,,,28.3,40.2,731.0,South,2023-11-21
4318,48.0,,21.8,89.2,417.0,West,2023-08-14
4319,,,60.9,9.8,543.0,North,2020-12-20
4320,30.0,,27.2,8.5,660.0,Central,2023-02-10
4321,34.0,,24.8,132.9,670.0,North,2020-12-07
4322,33.0,,19.0,136.9,634.0,West,2022-09-29
4323,49.0,39238.12,62.1,37.6,,Central,2021-08-14
4324,,,45.7,122.5,594.0,Central,2020-10-14
4325,,,45.0,66.1,639.0,West,2021-01-18
4326,47.0,48510.3,69.6,12.3,513.0,South,2021-10-06
4327,,19188.18,26.6,23.9,582.0,Central,2024-09-20
4328,45.0,,,8.8,,Central,2022-07-12
4329,55.0,,48.9,89.2,690.0,Central,2023-06-22
4330,,,23.8,253.0,577.0,Central,2020-04-19
4331,43.0,,32.5,47.4,,East,2024-11-07
4332,21.0,,65.4,64.0,609.0,South,2022-01-05
4333,44.0,,18.5,82.2,710.0,East,2020-01-20
4334,,,46.6,15.2,648.0,East,2022-09-19
4335,40.0,54590.27,10.5,24.6,738.0,West,2020-10-06
4336,27.0,31261.29,61.7,31.9,726.0,South,2021-02-03
4337,18.0,,19.2,54.2,590.0,North,2024-07-27
4338,,,24.8,114.0,661.0,South,2022-02-25
4339,18.0,37280.25,24.4,17.6,738.0,North,2023-02-24
4340,31.0,,13.0,38.2,611.0,Central,2022-11-01
4341,46.0,,32.6,83.5,669.0,North,2023-08-30
4342,37.0,,35.7,5.5,578.0,North,2022-10-10
4343,,111013.62,8.7,43.2,632.0,North,2022-04-17
4344,,,30.1,9.4,629.0,Central,2023-11-03
4345,,,21.5,46.5,700.0,Central,2022-10-04
4346,,,30.3,87.6,619.0,East,2022-05-01
4347,34.0,,57.8,16.2,667.0,North,2023-12-25
4348,18.0,,37.8,113.6,680.0,,2024-09-16
4349,23.0,,,24.5,587.0,West,2022-06-28
4350,,,,12.7,618.0,East,2022-09-27
4351,,47090.44,53.7,37.6,687.0,North,2020-12-08
4352,,53313.87,24.8,125.3,797.0,East,2020-06-18
4353,32.0,16223.95,10.0,4.3,549.0,North,2023-03-03
4354,18.0,,6.7,23.8,692.0,North,2020-03-04
4355,,6444.34,41.7,63.5,747.0,East,2024-06-17
4356,,53424.62,,26.6,658.0,North,2024-04-07
4357,37.0,61591.21,7.3,4.4,578.0,North,2021-03-27
4358,31.0,,35.0,24.2,646.0,West,2021-08-21
4359,,,32.9,103.2,573.0,South,2020-03-07
4360,,,30.5,206.6,610.0,Central,2021-07-16
4361,38.0,,48.3,2.4,681.0,West,2021-04-05
4362,,,6.6,50.5,645.0,Central,2023-01-06
4363,38.0,,15.5,6.7,,Central,2021-08-14
4364,,,10.7,68.4,556.0,South,2020-12-10
4365,,,31.9,0.5,601.0,West,2024-05-17
4366,,,20.8,0.9,699.0,,2022-07-25
4367,28.0,,36.9,90.0,516.0,,2023-03-04
4368,35.0,,0.3,4.6,,North,2024-02-29
4369,26.0,,9.0,21.8,626.0,North,2024-05-01
4370,37.0,,51.7,190.3,609.0,North,2024-04-17
4371,,10887.1,31.9,253.0,712.0,North,2022-10-11
4372,,,,10.6,,West,2023-01-30
4373,21.0,,18.0,49.4,643.0,,2022-11-12
4374,36.0,47326.76,62.6,49.1,760.0,Central,2020-08-19
4375,46.0,,26.7,36.1,,West,2023-03-18
4376,,,23.6,155.2,527.0,Central,2020-08-21
4377,18.0,6961.2,49.0,84.2,844.0,South,2021-07-02
4378,59.0,,13.0,86.8,606.0,North,2024-05-06
4379,38.0,,,18.8,,North,2023-01-17
4380,,,,34.2,715.0,North,2024-08-13
4381,,36250.54,,40.1,585.0,East,2022-01-21
4382,37.0,,65.3,21.3,800.0,South,2023-01-15
4383,26.0,13263.19,,6.0,708.0,East,2024-08-11
4384,,,30.7,8.1,820.0,West,2024-03-29
4385,27.0,,16.2,12.0,566.0,East,2020-03-26
4386,,48692.73,,13.7,752.0,Central,2024-04-05
4387,,19214.6,50.3,16.6,585.0,,2024-01-12
4388,,,35.3,17.7,677.0,South,2022-06-22
4389,36.0,,13.3,36.5,664.0,East,2023-01-23
4390,,,26.2,42.7,761.0,East,2021-03-23
4391,,,8.2,22.2,715.0,North,2022-05-20
4392,,,7.0,142.7,613.0,South,2020-07-28
4393,38.0,,8.6,48.3,737.0,North,2024-02-16
4394,28.0,35418.55,42.0,92.9,643.0,South,2024-08-26
4395,,41605.17,26.8,154.8,705.0,South,2023-08-31
4396,,,50.5,10.7,674.0,East,2024-03-18
4397,,60447.26,21.6,33.5,633.0,North,2021-05-21
4398,23.0,24832.28,49.9,34.1,544.0,West,2021-09-01
