IP,Timestamp,Status,Full log line
156.206.104.182,03/Nov/2025:04:56:04 +0000,404,"156.206.104.182 - - [03/Nov/2025:04:56:04 +0000] ""GET /products/widgets HTTP/1.1"" 404 100 ""Mozilla/5.0 (iPhone; CPU iPhone OS 18_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.0 Mobile/15E148 Safari/604.1"""
66.211.131.1,02/Nov/2025:11:14:19 +0000,404,"66.211.131.1 - - [02/Nov/2025:11:14:19 +0000] ""POST /static/images/logo.png HTTP/1.1"" 404 15611 ""Mozilla/5.0 (Macintosh; Intel Mac OS X 14.6; rv:131.0) Gecko/20100101 Firefox/131.0"""
159.190.153.245,23/Nov/2025:17:04:41 +0000,404,"159.190.153.245 - - [23/Nov/2025:17:04:41 +0000] ""DELETE /robots.txt HTTP/1.1"" 404 5983 ""facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php)"""
103.163.56.150,12/Nov/2025:14:41:38 +0000,404,"103.163.56.150 - - [12/Nov/2025:14:41:38 +0000] ""GET / HTTP/1.1"" 404 100 ""Mozilla/5.0 (Macintosh; Intel Mac OS X 14_6_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36"""
196.149.111.23,20/Nov/2025:16:16:06 +0000,404,"196.149.111.23 - - [20/Nov/2025:16:16:06 +0000] ""GET /products HTTP/1.1"" 404 100 ""Mozilla/5.0 (Macintosh; Intel Mac OS X 14_6_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36"""
2.2.24.234,06/Nov/2025:23:23:57 +0000,404,"2.2.24.234 - - [06/Nov/2025:23:23:57 +0000] ""GET / HTTP/1.1"" 404 8627 ""Mozilla/5.0 (compatible; SemrushBot/7~bl; +http://www.semrush.com/bot.html)"""
190.2.106.72,12/Nov/2025:18:45:47 +0000,404,"190.2.106.72 - - [12/Nov/2025:18:45:47 +0000] ""GET /index.html HTTP/1.1"" 404 12873 ""Mozilla/5.0 (iPhone; CPU iPhone OS 18_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.0 Mobile/15E148 Safari/604.1"""
97.140.25.3,08/Nov/2025:03:45:51 +0000,404,"97.140.25.3 - - [08/Nov/2025:03:45:51 +0000] ""POST / HTTP/1.1"" 404 13477 ""Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"""
202.63.8.242,11/Nov/2025:03:38:25 +0000,404,"202.63.8.242 - - [11/Nov/2025:03:38:25 +0000] ""GET / HTTP/1.1"" 404 29857 ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36"""
158.223.196.11,13/Nov/2025:22:12:47 +0000,404,"158.223.196.11 - - [13/Nov/2025:22:12:47 +0000] ""GET /api/v1/users HTTP/1.1"" 404 100 ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36"""
186.204.228.24,06/Nov/2025:13:13:41 +0000,404,"186.204.228.24 - - [06/Nov/2025:13:13:41 +0000] ""GET /products HTTP/1.1"" 404 100 ""Mozilla/5.0 (Macintosh; Intel Mac OS X 14_6_1) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.1 Safari/605.1.15"""
240.162.154.21,06/Nov/2025:18:25:37 +0000,404,"240.162.154.21 - - [06/Nov/2025:18:25:37 +0000] ""GET /products/widgets HTTP/1.1"" 404 100 ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36"""
10.15.157.103,02/Nov/2025:00:44:10 +0000,404,"10.15.157.103 - - [02/Nov/2025:00:44:10 +0000] ""GET /about HTTP/1.1"" 404 305 ""Mozilla/5.0 (compatible; MJ12bot/v1.4.8; http://mj12bot.com/)"""
239.132.180.4,21/Nov/2025:04:36:46 +0000,404,"239.132.180.4 - - [21/Nov/2025:04:36:46 +0000] ""GET /robots.txt HTTP/1.1"" 404 100 ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36"""
74.32.241.138,18/Nov/2025:07:28:52 +0000,404,"74.32.241.138 - - [18/Nov/2025:07:28:52 +0000] ""GET / HTTP/1.1"" 404 3134 ""Mozilla/5.0 (Macintosh; Intel Mac OS X 14_6_1) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.1 Safari/605.1.15"""
95.97.254.73,17/Nov/2025:01:17:07 +0000,404,"95.97.254.73 - - [17/Nov/2025:01:17:07 +0000] ""GET /static/images/hero.jpg HTTP/1.1"" 404 100 ""Mozilla/5.0 (Macintosh; Intel Mac OS X 14_6_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36"""
217.14.68.206,11/Nov/2025:00:40:45 +0000,404,"217.14.68.206 - - [11/Nov/2025:00:40:45 +0000] ""GET /favicon.ico HTTP/1.1"" 404 9440 ""Mozilla/5.0 (compatible; Bingbot/2.0; +http://www.bing.com/bingbot.htm)"""
201.129.126.60,25/Nov/2025:17:46:04 +0000,404,"201.129.126.60 - - [25/Nov/2025:17:46:04 +0000] ""GET /index.html HTTP/1.1"" 404 21908 ""Wget/1.21.4"""
108.205.22.79,06/Nov/2025:19:31:11 +0000,404,"108.205.22.79 - - [06/Nov/2025:19:31:11 +0000] ""POST /index.html HTTP/1.1"" 404 7511 ""Mozilla/5.0 (Macintosh; Intel Mac OS X 14_6_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36"""
192.104.76.88,22/Nov/2025:02:22:01 +0000,404,"192.104.76.88 - - [22/Nov/2025:02:22:01 +0000] ""GET /products HTTP/1.1"" 404 100 ""Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Mobile Safari/537.36"""
234.176.156.48,25/Nov/2025:09:11:40 +0000,404,"234.176.156.48 - - [25/Nov/2025:09:11:40 +0000] ""GET /contact HTTP/1.1"" 404 2583 ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36"""
240.230.247.142,06/Nov/2025:22:23:11 +0000,404,"240.230.247.142 - - [06/Nov/2025:22:23:11 +0000] ""GET /login HTTP/1.1"" 404 100 ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36 Edg/132.0.0.0"""
129.0.123.250,16/Nov/2025:22:41:13 +0000,404,"129.0.123.250 - - [16/Nov/2025:22:41:13 +0000] ""GET / HTTP/1.1"" 404 100 ""Mozilla/5.0 (Macintosh; Intel Mac OS X 14.6; rv:131.0) Gecko/20100101 Firefox/131.0"""
126.182.220.53,09/Nov/2025:02:01:23 +0000,404,"126.182.220.53 - - [09/Nov/2025:02:01:23 +0000] ""POST /search?q=hacking HTTP/1.1"" 404 5946 ""Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"""
139.189.238.63,01/Nov/2025:20:11:48 +0000,404,"139.189.238.63 - - [01/Nov/2025:20:11:48 +0000] ""POST /login HTTP/1.1"" 404 11817 ""Wget/1.21.4"""
14.36.163.92,11/Nov/2025:23:29:36 +0000,404,"14.36.163.92 - - [11/Nov/2025:23:29:36 +0000] ""GET /favicon.ico HTTP/1.1"" 404 23493 ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36 Edg/132.0.0.0"""
152.166.96.140,07/Nov/2025:04:20:09 +0000,404,"152.166.96.140 - - [07/Nov/2025:04:20:09 +0000] ""PUT /robots.txt HTTP/1.1"" 404 7237 ""Mozilla/5.0 (iPhone; CPU iPhone OS 18_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.0 Mobile/15E148 Safari/604.1"""
22.141.225.133,06/Nov/2025:13:17:58 +0000,404,"22.141.225.133 - - [06/Nov/2025:13:17:58 +0000] ""POST /static/css/main.css HTTP/1.1"" 404 100 ""Mozilla/5.0 (iPhone; CPU iPhone OS 18_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.0 Mobile/15E148 Safari/604.1"""
211.225.144.96,17/Nov/2025:20:25:34 +0000,404,"211.225.144.96 - - [17/Nov/2025:20:25:34 +0000] ""GET /products/widgets HTTP/1.1"" 404 1614 ""Mozilla/5.0 (iPhone; CPU iPhone OS 18_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.0 Mobile/15E148 Safari/604.1"""
201.55.166.5,21/Nov/2025:14:44:17 +0000,404,"201.55.166.5 - - [21/Nov/2025:14:44:17 +0000] ""POST / HTTP/1.1"" 404 100 ""Mozilla/5.0 (iPhone; CPU iPhone OS 18_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.0 Mobile/15E148 Safari/604.1"""
168.178.21.241,17/Nov/2025:19:33:22 +0000,404,"168.178.21.241 - - [17/Nov/2025:19:33:22 +0000] ""PUT /products/widgets HTTP/1.1"" 404 6154 ""Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Mobile Safari/537.36"""
234.204.171.168,08/Nov/2025:05:50:15 +0000,404,"234.204.171.168 - - [08/Nov/2025:05:50:15 +0000] ""GET /static/images/hero.jpg HTTP/1.1"" 404 100 ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36"""
160.15.66.125,25/Nov/2025:17:06:29 +0000,404,"160.15.66.125 - - [25/Nov/2025:17:06:29 +0000] ""POST /static/images/logo.png HTTP/1.1"" 404 10629 ""Python-urllib/3.11"""
91.125.220.142,20/Nov/2025:11:30:57 +0000,404,"91.125.220.142 - - [20/Nov/2025:11:30:57 +0000] ""GET /static/images/logo.png HTTP/1.1"" 404 21736 ""Wget/1.21.4"""
110.40.182.162,01/Nov/2025:13:52:07 +0000,404,"110.40.182.162 - - [01/Nov/2025:13:52:07 +0000] ""DELETE /index.html HTTP/1.1"" 404 100 ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36 Edg/132.0.0.0"""
121.222.202.19,17/Nov/2025:14:31:57 +0000,404,"121.222.202.19 - - [17/Nov/2025:14:31:57 +0000] ""PUT /static/css/main.css HTTP/1.1"" 404 20355 ""Mozilla/5.0 (compatible; Bingbot/2.0; +http://www.bing.com/bingbot.htm)"""
81.54.49.180,10/Nov/2025:21:21:59 +0000,404,"81.54.49.180 - - [10/Nov/2025:21:21:59 +0000] ""GET /index.html HTTP/1.1"" 404 21550 ""Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"""
51.240.122.138,09/Nov/2025:22:08:01 +0000,404,"51.240.122.138 - - [09/Nov/2025:22:08:01 +0000] ""POST /favicon.ico HTTP/1.1"" 404 16570 ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"""
117.143.190.42,08/Nov/2025:06:48:27 +0000,404,"117.143.190.42 - - [08/Nov/2025:06:48:27 +0000] ""PUT /favicon.ico HTTP/1.1"" 404 3065 ""Mozilla/5.0 (compatible; Bingbot/2.0; +http://www.bing.com/bingbot.htm)"""
223.182.141.167,23/Nov/2025:09:15:50 +0000,404,"223.182.141.167 - - [23/Nov/2025:09:15:50 +0000] ""GET /products HTTP/1.1"" 404 1591 ""Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"""
91.24.190.9,22/Nov/2025:08:45:24 +0000,404,"91.24.190.9 - - [22/Nov/2025:08:45:24 +0000] ""PUT /contact HTTP/1.1"" 404 7060 ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36"""
232.104.101.87,14/Nov/2025:04:48:38 +0000,404,"232.104.101.87 - - [14/Nov/2025:04:48:38 +0000] ""GET /robots.txt HTTP/1.1"" 404 15141 ""Mozilla/5.0 (compatible; Bingbot/2.0; +http://www.bing.com/bingbot.htm)"""
227.81.69.2,09/Nov/2025:00:07:23 +0000,404,"227.81.69.2 - - [09/Nov/2025:00:07:23 +0000] ""GET /favicon.ico HTTP/1.1"" 404 38602 ""Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"""
5.216.243.52,09/Nov/2025:06:47:36 +0000,404,"5.216.243.52 - - [09/Nov/2025:06:47:36 +0000] ""GET /about HTTP/1.1"" 404 100 ""Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:131.0) Gecko/20100101 Firefox/131.0"""
131.22.100.198,23/Nov/2025:06:19:33 +0000,404,"131.22.100.198 - - [23/Nov/2025:06:19:33 +0000] ""GET /robots.txt HTTP/1.1"" 404 38850 ""Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Mobile Safari/537.36"""
152.239.201.203,16/Nov/2025:23:28:07 +0000,404,"152.239.201.203 - - [16/Nov/2025:23:28:07 +0000] ""GET /products HTTP/1.1"" 404 21739 ""Mozilla/5.0 (compatible; Bingbot/2.0; +http://www.bing.com/bingbot.htm)"""
140.60.22.7,01/Nov/2025:17:37:36 +0000,404,"140.60.22.7 - - [01/Nov/2025:17:37:36 +0000] ""GET /static/css/main.css HTTP/1.1"" 404 1646 ""Mozilla/5.0 (Macintosh; Intel Mac OS X 14_6_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36"""
132.59.89.200,24/Nov/2025:13:38:43 +0000,404,"132.59.89.200 - - [24/Nov/2025:13:38:43 +0000] ""GET /static/images/hero.jpg HTTP/1.1"" 404 22992 ""Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:131.0) Gecko/20100101 Firefox/131.0"""
36.0.48.195,04/Nov/2025:07:01:21 +0000,404,"36.0.48.195 - - [04/Nov/2025:07:01:21 +0000] ""GET /static/images/hero.jpg HTTP/1.1"" 404 100 ""Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Mobile Safari/537.36"""
242.139.169.150,20/Nov/2025:00:50:37 +0000,404,"242.139.169.150 - - [20/Nov/2025:00:50:37 +0000] ""POST /downloads/report-2025.pdf HTTP/1.1"" 404 10599 ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36 Edg/132.0.0.0"""
196.203.168.79,06/Nov/2025:16:12:10 +0000,404,"196.203.168.79 - - [06/Nov/2025:16:12:10 +0000] ""GET /favicon.ico HTTP/1.1"" 404 9642 ""Mozilla/5.0 (iPhone; CPU iPhone OS 18_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.0 Mobile/15E148 Safari/604.1"""
62.16.208.195,16/Nov/2025:07:01:29 +0000,404,"62.16.208.195 - - [16/Nov/2025:07:01:29 +0000] ""GET /login HTTP/1.1"" 404 100 ""Slackbot-LinkExpanding 1.0 (+https://api.slack.com/robots)"""
151.63.150.221,06/Nov/2025:07:06:20 +0000,404,"151.63.150.221 - - [06/Nov/2025:07:06:20 +0000] ""GET /products/widgets HTTP/1.1"" 404 1983 ""Mozilla/5.0 (Macintosh; Intel Mac OS X 14_6_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36"""
165.22.26.235,11/Nov/2025:05:13:03 +0000,404,"165.22.26.235 - - [11/Nov/2025:05:13:03 +0000] ""GET / HTTP/1.1"" 404 100 ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"""
77.48.53.185,18/Nov/2025:02:19:25 +0000,404,"77.48.53.185 - - [18/Nov/2025:02:19:25 +0000] ""GET /products HTTP/1.1"" 404 100 ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"""
214.73.180.217,10/Nov/2025:04:20:08 +0000,404,"214.73.180.217 - - [10/Nov/2025:04:20:08 +0000] ""GET /downloads/report-2025.pdf HTTP/1.1"" 404 1595 ""Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Mobile Safari/537.36"""
30.229.162.87,10/Nov/2025:02:52:22 +0000,404,"30.229.162.87 - - [10/Nov/2025:02:52:22 +0000] ""GET /search?q=python HTTP/1.1"" 404 21943 ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36 Edg/132.0.0.0"""
202.32.14.192,18/Nov/2025:21:21:14 +0000,404,"202.32.14.192 - - [18/Nov/2025:21:21:14 +0000] ""GET / HTTP/1.1"" 404 100 ""Mozilla/5.0 (iPhone; CPU iPhone OS 18_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.0 Mobile/15E148 Safari/604.1"""
174.120.173.246,19/Nov/2025:01:02:37 +0000,404,"174.120.173.246 - - [19/Nov/2025:01:02:37 +0000] ""GET /.env HTTP/1.1"" 404 31608 ""facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php)"""
224.128.239.18,09/Nov/2025:06:46:34 +0000,404,"224.128.239.18 - - [09/Nov/2025:06:46:34 +0000] ""PUT /favicon.ico HTTP/1.1"" 404 100 ""Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Mobile Safari/537.36"""
34.17.35.239,02/Nov/2025:07:52:43 +0000,404,"34.17.35.239 - - [02/Nov/2025:07:52:43 +0000] ""GET /products HTTP/1.1"" 404 23453 ""Mozilla/5.0 (iPhone; CPU iPhone OS 18_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.0 Mobile/15E148 Safari/604.1"""
175.115.228.239,25/Nov/2025:20:49:59 +0000,404,"175.115.228.239 - - [25/Nov/2025:20:49:59 +0000] ""GET /index.html HTTP/1.1"" 404 15819 ""Mozilla/5.0 (compatible; Bingbot/2.0; +http://www.bing.com/bingbot.htm)"""
42.152.41.211,07/Nov/2025:19:25:21 +0000,404,"42.152.41.211 - - [07/Nov/2025:19:25:21 +0000] ""GET /robots.txt HTTP/1.1"" 404 22877 ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"""
50.36.22.14,04/Nov/2025:07:56:38 +0000,404,"50.36.22.14 - - [04/Nov/2025:07:56:38 +0000] ""GET / HTTP/1.1"" 404 25832 ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"""
114.203.94.192,25/Nov/2025:23:48:03 +0000,404,"114.203.94.192 - - [25/Nov/2025:23:48:03 +0000] ""GET /static/images/logo.png HTTP/1.1"" 404 33437 ""Mozilla/5.0 (Macintosh; Intel Mac OS X 14.6; rv:131.0) Gecko/20100101 Firefox/131.0"""
100.217.112.92,24/Nov/2025:13:35:06 +0000,404,"100.217.112.92 - - [24/Nov/2025:13:35:06 +0000] ""GET /.env HTTP/1.1"" 404 13561 ""Mozilla/5.0 (compatible; SemrushBot/7~bl; +http://www.semrush.com/bot.html)"""
69.43.16.176,01/Nov/2025:12:58:38 +0000,404,"69.43.16.176 - - [01/Nov/2025:12:58:38 +0000] ""POST /products/widgets HTTP/1.1"" 404 9945 ""Mozilla/5.0 (compatible; SemrushBot/7~bl; +http://www.semrush.com/bot.html)"""
249.183.37.188,09/Nov/2025:10:07:06 +0000,404,"249.183.37.188 - - [09/Nov/2025:10:07:06 +0000] ""GET /robots.txt HTTP/1.1"" 404 7196 ""Mozilla/5.0 (iPhone; CPU iPhone OS 18_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.0 Mobile/15E148 Safari/604.1"""
196.105.120.19,05/Nov/2025:10:35:05 +0000,404,"196.105.120.19 - - [05/Nov/2025:10:35:05 +0000] ""POST /products HTTP/1.1"" 404 46598 ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36"""
78.86.84.196,10/Nov/2025:07:06:12 +0000,404,"78.86.84.196 - - [10/Nov/2025:07:06:12 +0000] ""GET /favicon.ico HTTP/1.1"" 404 100 ""Mozilla/5.0 (Macintosh; Intel Mac OS X 14_6_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36"""
231.185.152.191,08/Nov/2025:16:35:22 +0000,404,"231.185.152.191 - - [08/Nov/2025:16:35:22 +0000] ""DELETE /search?q=python HTTP/1.1"" 404 27127 ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36 Edg/132.0.0.0"""
50.82.37.222,08/Nov/2025:11:30:58 +0000,404,"50.82.37.222 - - [08/Nov/2025:11:30:58 +0000] ""POST /admin/users HTTP/1.1"" 404 11458 ""Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:131.0) Gecko/20100101 Firefox/131.0"""
80.173.51.163,11/Nov/2025:10:01:07 +0000,404,"80.173.51.163 - - [11/Nov/2025:10:01:07 +0000] ""PUT /favicon.ico HTTP/1.1"" 404 17896 ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"""
248.89.206.134,02/Nov/2025:01:32:05 +0000,404,"248.89.206.134 - - [02/Nov/2025:01:32:05 +0000] ""GET /index.html HTTP/1.1"" 404 20617 ""Mozilla/5.0 (Macintosh; Intel Mac OS X 14_6_1) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.1 Safari/605.1.15"""
93.57.116.91,17/Nov/2025:05:38:27 +0000,404,"93.57.116.91 - - [17/Nov/2025:05:38:27 +0000] ""POST /products HTTP/1.1"" 404 25687 ""Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Mobile Safari/537.36"""
53.125.11.96,10/Nov/2025:15:28:04 +0000,404,"53.125.11.96 - - [10/Nov/2025:15:28:04 +0000] ""GET /favicon.ico HTTP/1.1"" 404 32026 ""facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php)"""
118.58.164.145,05/Nov/2025:21:09:20 +0000,404,"118.58.164.145 - - [05/Nov/2025:21:09:20 +0000] ""GET /contact HTTP/1.1"" 404 100 ""Mozilla/5.0 (Macintosh; Intel Mac OS X 14_6_1) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.1 Safari/605.1.15"""
119.26.241.187,03/Nov/2025:13:43:47 +0000,404,"119.26.241.187 - - [03/Nov/2025:13:43:47 +0000] ""GET /products HTTP/1.1"" 404 7194 ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36 Edg/132.0.0.0"""
206.205.185.243,06/Nov/2025:15:16:21 +0000,404,"206.205.185.243 - - [06/Nov/2025:15:16:21 +0000] ""GET /api/v1/users HTTP/1.1"" 404 12464 ""Mozilla/5.0 (Macintosh; Intel Mac OS X 14_6_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36"""
158.26.81.112,23/Nov/2025:20:07:38 +0000,404,"158.26.81.112 - - [23/Nov/2025:20:07:38 +0000] ""GET / HTTP/1.1"" 404 11715 ""Python-urllib/3.11"""
194.176.158.212,06/Nov/2025:23:02:22 +0000,404,"194.176.158.212 - - [06/Nov/2025:23:02:22 +0000] ""GET /api/v1/users HTTP/1.1"" 404 100 ""Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"""
133.154.37.197,07/Nov/2025:19:01:14 +0000,404,"133.154.37.197 - - [07/Nov/2025:19:01:14 +0000] ""GET /login HTTP/1.1"" 404 15395 ""Mozilla/5.0 (iPhone; CPU iPhone OS 18_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.0 Mobile/15E148 Safari/604.1"""
70.121.190.164,05/Nov/2025:19:06:57 +0000,404,"70.121.190.164 - - [05/Nov/2025:19:06:57 +0000] ""GET /user/profile/12345 HTTP/1.1"" 404 31119 ""Mozilla/5.0 (iPhone; CPU iPhone OS 18_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.0 Mobile/15E148 Safari/604.1"""
231.242.172.252,23/Nov/2025:23:21:29 +0000,404,"231.242.172.252 - - [23/Nov/2025:23:21:29 +0000] ""PUT /products/checkout HTTP/1.1"" 404 23690 ""Mozilla/5.0 (Macintosh; Intel Mac OS X 14.6; rv:131.0) Gecko/20100101 Firefox/131.0"""
243.12.89.74,12/Nov/2025:07:52:37 +0000,404,"243.12.89.74 - - [12/Nov/2025:07:52:37 +0000] ""POST /static/js/app.js HTTP/1.1"" 404 27044 ""Mozilla/5.0 (Macintosh; Intel Mac OS X 14_6_1) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.1 Safari/605.1.15"""
139.253.137.128,08/Nov/2025:23:24:32 +0000,404,"139.253.137.128 - - [08/Nov/2025:23:24:32 +0000] ""GET /static/css/main.css HTTP/1.1"" 404 12922 ""Mozilla/5.0 (iPhone; CPU iPhone OS 18_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.0 Mobile/15E148 Safari/604.1"""
206.38.191.89,21/Nov/2025:01:26:58 +0000,404,"206.38.191.89 - - [21/Nov/2025:01:26:58 +0000] ""POST /api/v1/users HTTP/1.1"" 404 100 ""Mozilla/5.0 (Macintosh; Intel Mac OS X 14_6_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36"""
193.4.15.145,21/Nov/2025:08:09:59 +0000,404,"193.4.15.145 - - [21/Nov/2025:08:09:59 +0000] ""POST /products HTTP/1.1"" 404 29401 ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36"""
147.84.140.176,04/Nov/2025:02:24:17 +0000,404,"147.84.140.176 - - [04/Nov/2025:02:24:17 +0000] ""POST /contact HTTP/1.1"" 404 2083 ""Mozilla/5.0 (Macintosh; Intel Mac OS X 14_6_1) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.1 Safari/605.1.15"""
227.165.206.81,03/Nov/2025:01:45:44 +0000,404,"227.165.206.81 - - [03/Nov/2025:01:45:44 +0000] ""POST /blog HTTP/1.1"" 404 100 ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"""
